CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,ContractType,PaymentMethod,InternetService,TechSupport,StreamingServices,ComplaintsCount,TotalCharges,Churn
CUST_5982,Female,0,54,100.82,Month-to-month,Electronic check,DSL,0,1,0,5444.28,0
CUST_5983,Female,0,53,56.9,Month-to-month,Electronic check,DSL,0,0,1,3015.7,0
CUST_5984,Female,1,26,118.57,Month-to-month,Mailed check,Fiber optic,1,1,2,3082.82,0
CUST_5985,Male,1,58,56.82,Month-to-month,Electronic check,DSL,0,1,1,3295.56,0
CUST_5986,Male,0,6,55.15,Month-to-month,Mailed check,Fiber optic,0,1,2,330.9,1
CUST_5987,Female,0,39,83.75,One year,Electronic check,None,1,0,1,3266.25,0
CUST_5988,Female,0,71,116.15,One year,Credit card,Fiber optic,0,0,3,8246.65,0
CUST_5989,Male,0,1,117.62,Two year,Electronic check,DSL,0,0,1,117.62,0
CUST_5990,Male,0,13,90.72,Month-to-month,Bank transfer,DSL,0,1,3,1179.36,1
CUST_5991,Female,0,9,95.46,Month-to-month,Bank transfer,Fiber optic,1,0,1,859.14,1
CUST_5992,Male,0,49,76.34,Month-to-month,Credit card,Fiber optic,0,1,1,3740.66,0
CUST_5993,Female,0,17,95.58,Month-to-month,Electronic check,Fiber optic,0,0,3,1624.86,1
CUST_5994,Male,0,17,105.98,One year,Bank transfer,DSL,1,1,0,1801.66,0
CUST_5995,Female,0,15,68.61,Month-to-month,Bank transfer,None,0,0,0,1029.15,0
CUST_5996,Female,1,51,81.99,One year,Mailed check,Fiber optic,1,0,2,4181.49,0
CUST_5997,Male,1,68,73.73,One year,Mailed check,None,0,1,0,5013.64,0
CUST_5998,Female,1,51,76.25,Two year,Electronic check,DSL,0,1,1,3888.75,0
CUST_5999,Female,0,30,109.0,Month-to-month,Credit card,DSL,0,1,1,3270.0,0
CUST_6000,Female,0,22,55.56,Month-to-month,Electronic check,DSL,0,0,3,1222.32,1
CUST_6001,Male,0,41,40.82,Month-to-month,Mailed check,None,0,1,2,1673.62,0
CUST_6002,Male,0,61,65.63,Month-to-month,Mailed check,DSL,0,1,1,4003.43,0
CUST_6003,Male,0,49,40.81,Two year,Electronic check,DSL,0,1,0,1999.69,0
CUST_6004,Female,0,14,69.84,Month-to-month,Electronic check,DSL,0,1,2,977.76,0
CUST_6005,Male,0,43,110.35,Month-to-month,Electronic check,Fiber optic,1,1,0,4745.05,0
CUST_6006,Female,1,41,81.74,Month-to-month,Electronic check,None,0,1,1,3351.34,0
CUST_6007,Female,0,44,105.54,Month-to-month,Credit card,None,0,1,0,4643.76,0
CUST_6008,Male,0,34,36.62,Month-to-month,Bank transfer,Fiber optic,0,0,0,1245.08,0
CUST_6009,Male,0,21,110.09,Month-to-month,Electronic check,None,0,1,2,2311.89,0
CUST_6010,Female,0,37,80.18,One year,Bank transfer,DSL,1,0,0,2966.66,0
CUST_6011,Female,1,69,23.18,Two year,Mailed check,None,1,1,2,1599.42,0
CUST_6012,Male,0,63,83.31,Month-to-month,Bank transfer,Fiber optic,1,0,1,5248.53,0
CUST_6013,Male,1,6,115.14,Month-to-month,Electronic check,Fiber optic,1,1,0,690.84,1
CUST_6014,Male,0,43,27.92,Month-to-month,Bank transfer,DSL,1,1,0,1200.56,0
CUST_6015,Female,0,6,78.25,One year,Electronic check,DSL,0,0,0,469.5,0
CUST_6016,Female,0,65,111.55,Month-to-month,Electronic check,DSL,0,0,1,7250.75,0
CUST_6017,Female,0,59,20.97,Two year,Mailed check,DSL,0,1,3,1237.23,0
CUST_6018,Female,0,0,83.09,Month-to-month,Electronic check,Fiber optic,0,0,0,0.0,1
CUST_6019,Female,0,61,67.49,Month-to-month,Mailed check,DSL,0,1,0,4116.89,0
CUST_6020,Male,0,17,54.7,Month-to-month,Credit card,DSL,0,1,1,929.9,0
CUST_6021,Male,0,6,82.75,Two year,Electronic check,None,0,0,3,496.5,1
CUST_6022,Female,0,53,25.27,Month-to-month,Mailed check,None,0,1,0,1339.31,0
CUST_6023,Female,1,66,95.31,Month-to-month,Mailed check,None,0,0,0,6290.46,0
CUST_6024,Male,0,9,20.45,Month-to-month,Electronic check,Fiber optic,0,0,1,184.05,1
CUST_6025,Male,0,60,50.69,Month-to-month,Bank transfer,Fiber optic,1,0,3,3041.4,1
CUST_6026,Male,0,58,70.4,Month-to-month,Mailed check,None,0,1,1,4083.2,0
CUST_6027,Male,1,58,57.7,One year,Credit card,Fiber optic,0,1,1,3346.6,0
CUST_6028,Female,1,68,50.75,Two year,Bank transfer,DSL,0,1,2,3451.0,0
CUST_6029,Male,0,62,103.08,Two year,Bank transfer,DSL,1,0,0,6390.96,0
CUST_6030,Female,0,7,113.48,Month-to-month,Electronic check,DSL,1,0,0,794.36,1
CUST_6031,Male,0,54,107.37,Month-to-month,Mailed check,None,1,0,5,5797.98,1
CUST_6032,Male,1,5,72.24,Month-to-month,Credit card,Fiber optic,0,0,0,361.2,1
CUST_6033,Male,1,0,108.42,Month-to-month,Mailed check,Fiber optic,0,1,1,0.0,1
CUST_6034,Female,1,55,112.09,One year,Credit card,DSL,1,0,1,6164.95,0
CUST_6035,Female,0,9,60.92,Month-to-month,Mailed check,DSL,0,0,1,548.28,1
CUST_6036,Male,0,22,48.34,Two year,Electronic check,Fiber optic,0,0,1,1063.48,0
CUST_6037,Female,1,15,29.83,One year,Credit card,Fiber optic,0,0,5,447.45,0
CUST_6038,Female,0,15,67.91,Month-to-month,Electronic check,Fiber optic,1,0,2,1018.65,0
CUST_6039,Male,0,55,114.63,One year,Mailed check,DSL,0,1,1,6304.65,0
CUST_6040,Male,0,5,76.09,Month-to-month,Credit card,Fiber optic,1,1,1,380.45,1
CUST_6041,Female,1,29,86.76,Month-to-month,Credit card,None,0,1,3,2516.04,1
CUST_6042,Female,0,62,31.29,Month-to-month,Mailed check,None,1,0,2,1939.98,0
CUST_6043,Female,0,0,34.35,Two year,Electronic check,DSL,0,0,3,0.0,0
CUST_6044,Male,0,50,66.45,Month-to-month,Credit card,Fiber optic,0,0,0,3322.5,0
CUST_6045,Male,0,45,115.13,One year,Credit card,DSL,0,1,0,5180.85,0
CUST_6046,Female,0,20,56.08,One year,Credit card,Fiber optic,0,1,1,1121.6,0
CUST_6047,Male,0,37,107.75,One year,Mailed check,Fiber optic,0,1,0,3986.75,0
CUST_6048,Male,0,68,32.03,One year,Bank transfer,DSL,1,0,0,2178.04,0
CUST_6049,Female,0,62,81.7,Month-to-month,Mailed check,Fiber optic,0,1,1,5065.4,0
CUST_6050,Female,1,49,80.06,One year,Electronic check,Fiber optic,0,0,2,3922.94,0
CUST_6051,Male,0,11,105.99,Month-to-month,Bank transfer,None,0,1,2,1165.89,1
CUST_6052,Male,0,68,20.33,Month-to-month,Credit card,DSL,1,0,1,1382.44,0
CUST_6053,Female,1,43,38.99,Month-to-month,Credit card,DSL,1,1,2,1676.57,0
CUST_6054,Male,0,51,41.97,Month-to-month,Bank transfer,Fiber optic,0,1,2,2140.47,0
CUST_6055,Male,0,8,115.0,Two year,Credit card,Fiber optic,1,1,0,920.0,0
CUST_6056,Female,0,64,35.37,Month-to-month,Credit card,Fiber optic,0,1,2,2263.68,0
CUST_6057,Female,0,9,23.7,Month-to-month,Mailed check,None,0,1,0,213.3,1
CUST_6058,Male,0,45,73.45,Month-to-month,Mailed check,Fiber optic,0,0,0,3305.25,0
CUST_6059,Male,0,57,72.86,Month-to-month,Electronic check,Fiber optic,1,1,0,4153.02,0
CUST_6060,Male,0,36,104.4,Month-to-month,Credit card,None,0,1,0,3758.4,0
CUST_6061,Female,0,51,114.89,Month-to-month,Electronic check,Fiber optic,0,1,1,5859.39,0
CUST_6062,Male,0,12,73.85,Two year,Electronic check,Fiber optic,0,1,0,886.2,0
CUST_6063,Male,0,5,113.0,Month-to-month,Bank transfer,Fiber optic,0,0,2,565.0,1
CUST_6064,Female,0,57,92.52,Month-to-month,Bank transfer,Fiber optic,1,1,2,5273.64,0
CUST_6065,Female,0,47,46.46,Month-to-month,Credit card,DSL,0,0,3,2183.62,1
CUST_6066,Male,0,31,112.84,Month-to-month,Bank transfer,DSL,0,0,3,3498.04,1
CUST_6067,Female,0,10,86.74,Two year,Electronic check,Fiber optic,1,1,2,867.4,0
CUST_6068,Female,0,4,61.41,Month-to-month,Mailed check,DSL,0,1,0,245.64,1
CUST_6069,Male,0,5,88.02,Month-to-month,Bank transfer,None,1,1,1,440.1,1
CUST_6070,Female,1,20,60.13,Month-to-month,Electronic check,DSL,1,0,1,1202.6,0
CUST_6071,Female,1,41,31.42,One year,Bank transfer,DSL,0,1,1,1288.22,0
CUST_6072,Male,0,26,91.9,Month-to-month,Credit card,Fiber optic,0,0,2,2389.4,0
CUST_6073,Female,0,2,102.41,Month-to-month,Bank transfer,Fiber optic,0,1,0,204.82,1
CUST_6074,Male,0,59,92.88,Month-to-month,Mailed check,Fiber optic,0,1,1,5479.92,0
CUST_6075,Male,1,65,42.91,Two year,Credit card,Fiber optic,1,1,0,2789.15,0
CUST_6076,Female,0,48,115.66,One year,Bank transfer,None,0,1,2,5551.68,0
CUST_6077,Female,0,33,22.53,Month-to-month,Mailed check,Fiber optic,1,0,1,743.49,0
CUST_6078,Female,0,36,53.27,One year,Electronic check,Fiber optic,1,0,1,1917.72,0
CUST_6079,Male,0,41,46.01,Month-to-month,Bank transfer,None,0,0,2,1886.41,0
CUST_6080,Female,1,64,24.81,Month-to-month,Bank transfer,DSL,1,0,2,1587.84,0
CUST_6081,Male,0,59,60.57,Month-to-month,Electronic check,None,1,1,1,3573.63,0
CUST_6082,Female,0,0,82.31,One year,Electronic check,Fiber optic,1,1,0,0.0,0
CUST_6083,Female,0,58,108.26,Month-to-month,Bank transfer,None,0,0,2,6279.08,0
CUST_6084,Female,0,3,118.97,One year,Mailed check,DSL,0,1,3,356.91,1
CUST_6085,Male,0,13,100.81,Month-to-month,Electronic check,None,0,0,1,1310.53,0
CUST_6086,Female,0,17,66.87,One year,Electronic check,Fiber optic,1,0,1,1136.79,0
CUST_6087,Female,0,33,92.37,Month-to-month,Mailed check,Fiber optic,0,1,1,3048.21,0
CUST_6088,Male,0,0,104.36,Month-to-month,Bank transfer,Fiber optic,0,1,1,0.0,1
CUST_6089,Male,0,52,66.53,Month-to-month,Credit card,None,0,0,3,3459.56,1
CUST_6090,Female,0,21,98.51,Month-to-month,Bank transfer,Fiber optic,0,1,2,2068.71,0
CUST_6091,Female,0,60,68.27,Month-to-month,Bank transfer,Fiber optic,0,0,1,4096.2,0
CUST_6092,Female,0,21,58.65,Month-to-month,Credit card,Fiber optic,1,0,2,1231.65,0
CUST_6093,Male,0,49,72.61,Two year,Bank transfer,DSL,1,0,1,3557.89,0
CUST_6094,Male,0,15,87.59,Month-to-month,Bank transfer,DSL,0,0,1,1313.85,0
CUST_6095,Male,0,27,92.69,Month-to-month,Electronic check,Fiber optic,0,1,3,2502.63,1
CUST_6096,Male,0,69,55.67,Month-to-month,Mailed check,DSL,0,0,0,3841.23,0
CUST_6097,Female,0,41,77.13,Month-to-month,Bank transfer,None,1,0,2,3162.33,0
CUST_6098,Male,0,65,110.99,Month-to-month,Credit card,Fiber optic,1,0,1,7214.35,0
CUST_6099,Male,0,70,117.63,One year,Credit card,Fiber optic,1,0,0,8234.1,0
CUST_6100,Male,0,34,42.72,Month-to-month,Electronic check,DSL,0,1,2,1452.48,0
CUST_6101,Female,1,19,39.28,One year,Bank transfer,Fiber optic,0,1,1,746.32,0
CUST_6102,Female,0,1,87.67,Month-to-month,Bank transfer,None,0,0,2,87.67,1
CUST_6103,Male,1,6,61.47,Two year,Bank transfer,Fiber optic,1,1,1,368.82,0
CUST_6104,Male,0,48,22.42,Month-to-month,Bank transfer,Fiber optic,0,0,2,1076.16,0
CUST_6105,Female,0,8,54.69,Month-to-month,Credit card,DSL,0,0,0,437.52,1
CUST_6106,Female,0,26,100.67,Month-to-month,Credit card,Fiber optic,1,0,0,2617.42,0
CUST_6107,Female,0,1,99.74,Two year,Electronic check,Fiber optic,1,1,1,99.74,0
CUST_6108,Female,0,67,69.47,One year,Bank transfer,DSL,0,0,2,4654.49,0
CUST_6109,Female,0,59,67.26,Month-to-month,Credit card,Fiber optic,1,1,2,3968.34,0
CUST_6110,Female,0,48,77.95,Month-to-month,Bank transfer,None,0,0,0,3741.6,0
CUST_6111,Female,0,1,41.94,Two year,Mailed check,DSL,0,0,2,41.94,0
CUST_6112,Female,0,16,72.6,Month-to-month,Mailed check,Fiber optic,0,1,2,1161.6,0
CUST_6113,Male,0,19,21.1,Month-to-month,Credit card,None,1,0,1,400.9,0
CUST_6114,Male,0,31,67.56,One year,Mailed check,None,0,0,2,2094.36,0
CUST_6115,Male,0,50,53.61,Two year,Mailed check,DSL,0,0,0,2680.5,0
CUST_6116,Male,0,41,87.49,One year,Credit card,Fiber optic,0,1,0,3587.09,0
CUST_6117,Male,0,62,83.84,Two year,Electronic check,None,1,0,2,5198.08,0
CUST_6118,Male,0,60,58.08,Month-to-month,Mailed check,DSL,0,0,3,3484.8,1
CUST_6119,Female,0,61,20.73,Month-to-month,Bank transfer,Fiber optic,1,0,0,1264.53,0
CUST_6120,Female,0,2,45.23,One year,Mailed check,Fiber optic,1,1,2,90.46,0
CUST_6121,Male,0,25,83.33,One year,Electronic check,Fiber optic,0,0,0,2083.25,0
CUST_6122,Male,0,47,27.24,One year,Electronic check,DSL,1,1,2,1280.28,0
CUST_6123,Female,1,7,30.76,Two year,Electronic check,None,0,1,2,215.32,0
CUST_6124,Female,0,4,84.7,Month-to-month,Electronic check,DSL,1,1,1,338.8,1
CUST_6125,Female,0,10,95.58,Month-to-month,Electronic check,Fiber optic,0,1,0,955.8,1
CUST_6126,Male,0,41,52.15,Month-to-month,Mailed check,Fiber optic,0,1,2,2138.15,0
CUST_6127,Female,0,40,68.97,One year,Mailed check,DSL,0,1,2,2758.8,0
CUST_6128,Male,0,18,114.57,Month-to-month,Mailed check,DSL,0,0,1,2062.26,0
CUST_6129,Male,0,47,114.55,One year,Mailed check,None,0,0,2,5383.85,0
CUST_6130,Female,0,52,50.75,Month-to-month,Electronic check,Fiber optic,0,0,5,2639.0,1
CUST_6131,Female,1,54,101.0,Month-to-month,Electronic check,Fiber optic,0,0,2,5454.0,0
CUST_6132,Male,0,60,79.39,Month-to-month,Bank transfer,Fiber optic,0,0,1,4763.4,0
CUST_6133,Female,0,31,117.55,One year,Mailed check,DSL,1,1,2,3644.05,0
CUST_6134,Female,0,45,67.76,Month-to-month,Electronic check,Fiber optic,0,1,2,3049.2,0
CUST_6135,Male,0,35,97.47,One year,Bank transfer,DSL,1,0,0,3411.45,0
CUST_6136,Female,0,17,96.81,Month-to-month,Bank transfer,Fiber optic,0,0,1,1645.77,0
CUST_6137,Male,0,17,69.74,Month-to-month,Credit card,DSL,0,0,3,1185.58,1
CUST_6138,Male,0,11,99.56,Month-to-month,Mailed check,None,0,0,2,1095.16,1
CUST_6139,Female,0,71,46.1,One year,Electronic check,Fiber optic,0,0,0,3273.1,0
CUST_6140,Male,0,45,32.23,Month-to-month,Mailed check,Fiber optic,0,1,2,1450.35,0
CUST_6141,Male,0,54,62.52,Two year,Bank transfer,Fiber optic,1,1,2,3376.08,0
CUST_6142,Female,0,37,114.36,Month-to-month,Mailed check,DSL,0,0,2,4231.32,0
CUST_6143,Female,1,1,70.07,Month-to-month,Credit card,None,0,0,0,70.07,1
CUST_6144,Female,0,8,83.53,Month-to-month,Credit card,DSL,1,1,1,668.24,1
CUST_6145,Male,0,4,82.42,Month-to-month,Electronic check,Fiber optic,0,1,1,329.68,1
CUST_6146,Male,0,18,33.26,Month-to-month,Electronic check,DSL,0,1,1,598.68,0
CUST_6147,Female,0,70,59.03,Month-to-month,Electronic check,None,0,1,3,4132.1,1
CUST_6148,Male,0,38,90.69,One year,Electronic check,Fiber optic,0,0,1,3446.22,0
CUST_6149,Female,1,41,117.2,Month-to-month,Mailed check,DSL,0,0,0,4805.2,0
CUST_6150,Female,0,16,36.8,Month-to-month,Mailed check,Fiber optic,1,1,0,588.8,0
CUST_6151,Male,1,62,61.04,Month-to-month,Bank transfer,None,0,1,3,3784.48,1
CUST_6152,Female,0,45,29.51,Month-to-month,Bank transfer,Fiber optic,0,1,2,1327.95,0
CUST_6153,Male,0,19,44.24,Month-to-month,Electronic check,Fiber optic,0,0,3,840.56,1
CUST_6154,Male,0,69,57.68,Two year,Mailed check,DSL,0,0,4,3979.92,0
CUST_6155,Female,0,7,74.06,One year,Electronic check,DSL,0,0,0,518.42,0
CUST_6156,Male,0,18,43.06,One year,Bank transfer,DSL,0,0,1,775.08,0
CUST_6157,Female,0,31,42.76,Month-to-month,Mailed check,Fiber optic,1,0,0,1325.56,0
CUST_6158,Male,0,18,97.78,Month-to-month,Electronic check,Fiber optic,1,1,2,1760.04,0
CUST_6159,Male,1,23,116.26,Month-to-month,Credit card,None,0,0,3,2673.98,1
CUST_6160,Male,0,23,52.36,Month-to-month,Bank transfer,Fiber optic,0,0,2,1204.28,0
CUST_6161,Female,0,55,88.8,Month-to-month,Credit card,DSL,1,0,1,4884.0,0
CUST_6162,Male,0,17,45.81,Month-to-month,Credit card,Fiber optic,1,1,3,778.77,1
CUST_6163,Female,0,11,112.8,Two year,Mailed check,Fiber optic,0,1,2,1240.8,0
CUST_6164,Male,0,40,87.29,Two year,Credit card,Fiber optic,0,1,2,3491.6,0
CUST_6165,Male,1,47,100.27,Month-to-month,Credit card,Fiber optic,0,1,1,4712.69,0
CUST_6166,Female,0,63,24.94,One year,Electronic check,DSL,0,0,1,1571.22,0
CUST_6167,Female,0,15,79.85,One year,Mailed check,DSL,0,0,1,1197.75,0
CUST_6168,Female,0,22,72.76,Month-to-month,Electronic check,Fiber optic,1,1,1,1600.72,0
CUST_6169,Female,0,38,49.3,Two year,Electronic check,DSL,0,1,0,1873.4,0
CUST_6170,Female,0,32,46.24,Month-to-month,Electronic check,Fiber optic,0,0,0,1479.68,0
CUST_6171,Male,0,23,78.0,One year,Mailed check,Fiber optic,0,0,0,1794.0,0
CUST_6172,Male,0,60,90.65,Month-to-month,Bank transfer,None,0,0,1,5439.0,0
CUST_6173,Female,0,54,23.32,Month-to-month,Mailed check,None,0,0,0,1259.28,0
CUST_6174,Male,0,60,76.74,Month-to-month,Electronic check,None,1,1,0,4604.4,0
CUST_6175,Male,0,39,37.05,Two year,Bank transfer,None,0,0,1,1444.95,0
CUST_6176,Male,0,57,34.04,Month-to-month,Credit card,None,1,1,2,1940.28,0
CUST_6177,Female,0,71,82.31,Month-to-month,Bank transfer,Fiber optic,0,0,1,5844.01,0
CUST_6178,Male,0,0,51.09,Month-to-month,Mailed check,None,0,1,3,0.0,1
CUST_6179,Male,0,24,64.09,Month-to-month,Electronic check,Fiber optic,1,0,0,1538.16,0
CUST_6180,Male,0,52,56.0,One year,Credit card,None,0,1,1,2912.0,0
CUST_6181,Female,0,60,84.83,One year,Credit card,DSL,1,0,0,5089.8,0
CUST_6182,Male,0,45,67.01,Two year,Electronic check,Fiber optic,0,1,0,3015.45,0
CUST_6183,Male,0,59,116.35,One year,Credit card,None,0,0,1,6864.65,0
CUST_6184,Female,0,50,55.24,Two year,Credit card,Fiber optic,0,0,0,2762.0,0
CUST_6185,Female,0,47,94.03,One year,Credit card,DSL,1,0,3,4419.41,0
CUST_6186,Male,0,39,45.73,Two year,Mailed check,Fiber optic,1,1,1,1783.47,0
CUST_6187,Male,0,6,70.88,Month-to-month,Bank transfer,Fiber optic,0,0,0,425.28,1
CUST_6188,Female,1,18,75.26,Month-to-month,Mailed check,Fiber optic,0,0,0,1354.68,0
CUST_6189,Female,0,14,52.91,Two year,Credit card,Fiber optic,0,1,2,740.74,0
CUST_6190,Female,0,69,67.18,One year,Mailed check,DSL,1,1,2,4635.42,0
CUST_6191,Female,0,60,47.93,Two year,Credit card,None,0,0,0,2875.8,0
CUST_6192,Female,0,55,20.6,Month-to-month,Mailed check,Fiber optic,0,0,0,1133.0,0
CUST_6193,Female,0,9,41.56,Two year,Bank transfer,DSL,0,1,2,374.04,0
CUST_6194,Female,1,45,90.01,One year,Electronic check,None,0,1,0,4050.45,0
CUST_6195,Male,0,56,97.1,Month-to-month,Bank transfer,DSL,1,1,1,5437.6,0
CUST_6196,Female,1,34,48.02,Month-to-month,Mailed check,DSL,0,0,0,1632.68,0
CUST_6197,Female,0,71,60.8,Month-to-month,Mailed check,None,0,1,1,4316.8,0
CUST_6198,Male,0,2,23.74,Two year,Bank transfer,None,0,0,1,47.48,0
CUST_6199,Female,0,65,43.71,One year,Mailed check,Fiber optic,0,0,0,2841.15,0
CUST_6200,Female,0,52,97.92,Two year,Electronic check,DSL,0,0,1,5091.84,0
CUST_6201,Male,0,51,80.6,Month-to-month,Electronic check,DSL,1,1,0,4110.6,0
CUST_6202,Female,0,52,40.58,Two year,Bank transfer,None,1,1,1,2110.16,0
CUST_6203,Male,0,53,45.74,Month-to-month,Credit card,None,0,1,2,2424.22,0
CUST_6204,Male,0,46,101.68,Month-to-month,Electronic check,Fiber optic,0,0,3,4677.28,1
CUST_6205,Male,0,2,40.91,Month-to-month,Mailed check,DSL,0,1,0,81.82,1
CUST_6206,Male,0,64,53.42,Two year,Credit card,DSL,1,0,0,3418.88,0
CUST_6207,Female,0,14,86.44,Month-to-month,Electronic check,None,0,1,2,1210.16,0
CUST_6208,Male,0,33,76.11,Month-to-month,Credit card,DSL,0,0,2,2511.63,0
CUST_6209,Male,0,49,66.09,Month-to-month,Mailed check,Fiber optic,0,0,0,3238.41,0
CUST_6210,Female,0,32,109.97,Month-to-month,Bank transfer,Fiber optic,1,0,0,3519.04,0
CUST_6211,Male,1,2,41.97,Two year,Bank transfer,DSL,0,0,0,83.94,0
CUST_6212,Male,0,1,94.14,Month-to-month,Mailed check,DSL,1,1,0,94.14,1
CUST_6213,Male,0,3,35.91,One year,Bank transfer,Fiber optic,0,0,0,107.73,0
CUST_6214,Male,0,15,81.57,Two year,Mailed check,Fiber optic,1,1,0,1223.55,0
CUST_6215,Female,1,53,107.06,Month-to-month,Bank transfer,None,0,0,0,5674.18,0
CUST_6216,Male,0,32,65.79,One year,Electronic check,Fiber optic,0,1,3,2105.28,0
CUST_6217,Female,0,8,92.43,Month-to-month,Bank transfer,DSL,0,1,0,739.44,1
CUST_6218,Female,0,56,102.04,Two year,Credit card,Fiber optic,0,0,3,5714.24,0
CUST_6219,Male,0,39,33.6,Month-to-month,Bank transfer,DSL,0,0,2,1310.4,0
CUST_6220,Male,0,51,90.58,One year,Bank transfer,DSL,0,1,1,4619.58,0
CUST_6221,Male,0,15,111.98,One year,Bank transfer,Fiber optic,1,0,1,1679.7,0
CUST_6222,Male,0,7,77.64,Month-to-month,Bank transfer,None,1,0,2,543.48,1
CUST_6223,Female,1,59,38.61,Month-to-month,Electronic check,None,0,0,0,2277.99,0
CUST_6224,Female,0,35,32.69,Month-to-month,Mailed check,Fiber optic,0,0,0,1144.15,0
CUST_6225,Female,0,2,45.97,Month-to-month,Electronic check,Fiber optic,0,0,0,91.94,1
CUST_6226,Male,0,14,30.35,Month-to-month,Electronic check,None,1,0,0,424.9,0
CUST_6227,Female,0,22,71.34,Two year,Credit card,Fiber optic,1,1,0,1569.48,0
CUST_6228,Male,0,2,26.97,Month-to-month,Mailed check,Fiber optic,0,1,2,53.94,1
CUST_6229,Male,0,29,42.34,Month-to-month,Mailed check,Fiber optic,1,1,1,1227.86,0
CUST_6230,Male,0,44,63.99,Month-to-month,Credit card,DSL,0,0,1,2815.56,0
CUST_6231,Male,0,16,67.39,Month-to-month,Mailed check,Fiber optic,0,0,3,1078.24,1
CUST_6232,Male,0,57,76.54,Month-to-month,Bank transfer,None,0,0,1,4362.78,0
CUST_6233,Female,1,57,90.56,Two year,Mailed check,Fiber optic,0,1,0,5161.92,0
CUST_6234,Female,0,56,24.72,Two year,Credit card,DSL,0,1,2,1384.32,0
CUST_6235,Male,0,6,28.06,Month-to-month,Credit card,Fiber optic,0,0,2,168.36,1
CUST_6236,Female,0,38,26.09,Month-to-month,Credit card,Fiber optic,0,0,5,991.42,1
CUST_6237,Male,0,57,62.32,Month-to-month,Credit card,None,1,0,0,3552.24,0
CUST_6238,Male,0,55,24.18,One year,Electronic check,DSL,0,0,0,1329.9,0
CUST_6239,Male,0,14,94.61,One year,Mailed check,Fiber optic,0,0,1,1324.54,0
CUST_6240,Female,0,43,42.3,One year,Electronic check,Fiber optic,1,0,1,1818.9,0
CUST_6241,Male,0,11,113.92,Month-to-month,Credit card,None,1,0,2,1253.12,1
CUST_6242,Male,0,7,68.64,Two year,Credit card,Fiber optic,0,0,0,480.48,0
CUST_6243,Female,0,40,64.63,Month-to-month,Electronic check,None,0,1,1,2585.2,0
CUST_6244,Female,0,33,98.05,Month-to-month,Bank transfer,DSL,0,0,0,3235.65,0
CUST_6245,Female,0,45,91.32,Two year,Mailed check,DSL,1,0,0,4109.4,0
CUST_6246,Male,1,28,80.73,Month-to-month,Electronic check,DSL,0,0,0,2260.44,0
CUST_6247,Male,0,15,113.51,Month-to-month,Mailed check,Fiber optic,1,0,2,1702.65,0
CUST_6248,Female,0,4,62.23,Month-to-month,Credit card,Fiber optic,0,1,1,248.92,1
CUST_6249,Male,1,4,100.85,Month-to-month,Credit card,DSL,0,0,0,403.4,1
CUST_6250,Female,0,29,58.01,Month-to-month,Credit card,Fiber optic,0,0,2,1682.29,0
CUST_6251,Female,0,49,103.83,Month-to-month,Mailed check,Fiber optic,0,0,4,5087.67,1
CUST_6252,Male,0,4,45.95,Month-to-month,Mailed check,Fiber optic,0,0,1,183.8,1
CUST_6253,Male,0,12,48.93,One year,Electronic check,DSL,0,1,0,587.16,0
CUST_6254,Female,0,48,87.79,Month-to-month,Credit card,None,1,0,2,4213.92,0
CUST_6255,Female,1,49,41.27,One year,Electronic check,Fiber optic,1,0,1,2022.23,0
CUST_6256,Female,0,13,42.92,Month-to-month,Bank transfer,DSL,0,0,4,557.96,1
CUST_6257,Female,0,45,50.53,Month-to-month,Credit card,Fiber optic,1,0,3,2273.85,1
CUST_6258,Male,0,33,87.89,Month-to-month,Credit card,DSL,1,0,2,2900.37,0
CUST_6259,Female,1,70,108.94,One year,Bank transfer,Fiber optic,0,0,1,7625.8,0
CUST_6260,Female,0,46,87.46,One year,Electronic check,DSL,0,1,1,4023.16,0
CUST_6261,Female,0,59,102.78,Month-to-month,Mailed check,None,0,0,0,6064.02,0
CUST_6262,Male,0,10,74.36,One year,Credit card,None,0,1,1,743.6,0
CUST_6263,Male,0,49,26.89,Two year,Mailed check,DSL,0,0,2,1317.61,0
CUST_6264,Female,1,3,30.05,Month-to-month,Credit card,DSL,0,0,0,90.15,1
CUST_6265,Male,0,40,75.44,One year,Credit card,DSL,0,1,0,3017.6,0
CUST_6266,Male,0,58,52.78,Month-to-month,Mailed check,Fiber optic,0,1,0,3061.24,0
CUST_6267,Male,0,59,42.06,Month-to-month,Credit card,DSL,0,0,0,2481.54,0
CUST_6268,Female,0,61,66.63,Month-to-month,Bank transfer,None,1,0,0,4064.43,0
CUST_6269,Female,0,24,86.65,Two year,Electronic check,Fiber optic,0,0,1,2079.6,0
CUST_6270,Male,0,32,58.5,Month-to-month,Bank transfer,Fiber optic,0,0,3,1872.0,1
CUST_6271,Female,0,18,100.25,Two year,Electronic check,Fiber optic,0,1,1,1804.5,0
CUST_6272,Female,0,56,93.85,One year,Bank transfer,None,1,0,4,5255.6,0
CUST_6273,Male,1,14,93.49,Month-to-month,Bank transfer,DSL,0,1,1,1308.86,0
CUST_6274,Male,0,40,118.52,Month-to-month,Electronic check,Fiber optic,0,0,2,4740.8,0
CUST_6275,Female,1,68,49.52,One year,Credit card,Fiber optic,0,0,0,3367.36,0
